Root	Lemma	pLemma	Stem	pStem	POS	Enclitic	Proclitic
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	#	وَبِ : حرف العطف+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	#	وَبِال : حرف العطف+حرف الجر+ال:التعريف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	#	وَكَ : حرف العطف+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	#	وَكَال : حرف العطف+حرف الجر+ال:التعريف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	#	وَلِ : حرف العطف+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	#	وَلِل : حرف العطف+حرف الجر+ال:التعريف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	#	وَلَل : حرف العطف+لام التوكيد+ال:التعريف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	أَوَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	بِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	كَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	لَ : حرف الابتداء
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	لِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	أَوَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	بِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	كَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	لَ : حرف الابتداء
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	لِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كُمْ : ضمير المخاطبين	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كُمْ : ضمير المخاطبين	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كُمْ : ضمير المخاطبين	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كُمْ : ضمير المخاطبين	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كُنَّ : ضمير المخاطبات	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	كُنَّ : ضمير المخاطبات	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	نَا : ضمير المتكلمين	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	نَا : ضمير المتكلمين	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	نَا : ضمير المتكلمين	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	نَا : ضمير المتكلمين	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	نَا : ضمير المتكلمين	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	أَوَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	لَ : حرف الابتداء
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	أَبِ : همزة الاستفهام+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	أَلِ : همزة الاستفهام+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	بِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	كَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	لِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	لَلِ : لام التوكيد+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	أَكَ : همزة الاستفهام+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	فَوَ : حرف العطف+حرف:الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	لَ : حرف الابتداء
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	لِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	وَكَ : حرف العطف+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُمْ : ضمير الغائبين	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُمْ : ضمير الغائبين	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُمْ : ضمير الغائبين	أَوَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُمْ : ضمير الغائبين	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُمْ : ضمير الغائبين	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمْ : ضمير الغائبين	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمْ : ضمير الغائبين	أَبِ : همزة الاستفهام+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمْ : ضمير الغائبين	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمْ : ضمير الغائبين	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمْ : ضمير الغائبين	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمْ : ضمير الغائبين	وَكَ : حرف العطف+حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُمَا : ضمير الغائبين	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُمَا : ضمير الغائبين	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُمَا : ضمير الغائبين	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمَا : ضمير الغائبين	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمَا : ضمير الغائبين	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِمَا : ضمير الغائبين	وَ : حرف العطف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُنَّ : ضمير الغائبات	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هُنَّ : ضمير الغائبات	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	هِنَّ : ضمير الغائبات	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	#
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	أَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	أَوَ : همزة الاستفهام
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	بِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	فَ : حرف العطف أو الاستئناف
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	كَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	لَ : حرف الابتداء
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	لِ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	وَ : حرف الجر
-	بَاء	-	بَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	أَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	أَبِ : همزة الاستفهام+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	أَفَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	أَكَ : همزة الاستفهام+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	أَلِ : همزة الاستفهام+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	أَوَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	أَوَال : همزة الاستفهام+حرف العطف+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	ال : التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	بِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	بِال : حرف الجر+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	فَ : حرف العطف أو الاستئناف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	فَال : حرف العطف+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	فَبِ : حرف العطف+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	فَبِال : حرف العطف+حرف الجر+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	فَكَ : حرف العطف+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	فَلَ : حرف العطف+حرف الابتداء
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	فَلِ : حرف العطف+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	فَوَ : حرف العطف+حرف:الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	كَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	كَال : حرف الجر+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	لَ : حرف الابتداء
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	لِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	لَبِ : لام التوكيد+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	لَكَ : لام التوكيد+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	لِل : حرف الجر+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	لَل : لام التوكيد+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	لَلِ : لام التوكيد+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَال : حرف العطف+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَبِ : حرف العطف+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَبِال : حرف العطف+حرف الجر+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَكَ : حرف العطف+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَكَال : حرف العطف+حرف الجر+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَلِ : حرف العطف+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَلِل : حرف العطف+حرف الجر+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	#	وَلَل : حرف العطف+لام التوكيد+ال:التعريف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	أَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	بِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	كَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	لَ : حرف الابتداء
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	لِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	وَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كَ : ضمير المخاطب	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	أَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	بِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	كَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	لَ : حرف الابتداء
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	لِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	وَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كِ : ضمير المخاطب	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كُمْ : ضمير المخاطبين	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	كُنَّ : ضمير المخاطبات	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	نَا : ضمير المتكلمين	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	أَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	أَفَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	فَ : حرف العطف أو الاستئناف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	لَ : حرف الابتداء
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُ : ضمير الغائب	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	بِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	فَ : حرف العطف أو الاستئناف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	كَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	لِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	لَلِ : لام التوكيد+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	وَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِ : ضمير الغائب	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	أَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	أَبِ : همزة الاستفهام+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	أَفَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	بِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	فَ : حرف العطف أو الاستئناف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	كَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	وَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هَا : ضمير الغائبة	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُمْ : ضمير الغائبين	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِمْ : ضمير الغائبين	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِمْ : ضمير الغائبين	أَبِ : همزة الاستفهام+حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُمَا : ضمير الغائبين	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُمَا : ضمير الغائبين	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِمَا : ضمير الغائبين	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِمَا : ضمير الغائبين	وَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِمَا : ضمير الغائبين	وَ : حرف العطف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هُنَّ : ضمير الغائبات	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	هِنَّ : ضمير الغائبات	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	#
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	أَ : همزة الاستفهام
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	بِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	فَ : حرف العطف أو الاستئناف
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	كَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	لَ : حرف الابتداء
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	لِ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	وَ : حرف الجر
-	تَاء	-	تَاء	-	اسم|حرف هجاء|-|مفرد	ي : ضمير المتكلم	وَ : حرف العطف
-	ثَاء	-	ثَاء	-	اسم|حرف هجاء|-|مفرد	#	#
-	ثَاء	-	ثَاء	-	اسم|حرف هجاء|-|مفرد	#	أَ : همزة الاستفهام
-	ثَاء	-	ثَاء	-	اسم|حرف هجاء|-|مفرد	#	أَبِ : همزة الاستفهام+حرف الجر
-	ثَاء	-	ثَاء	-	اسم|حرف هجاء|-|مفرد	#	أَفَ : همزة الاستفهام
-	ثَاء	-	ثَاء	-	اسم|حرف هجاء|-|مفرد	#	أَكَ : همزة الاستفهام+حرف الجر
-	ثَاء	-	ثَاء	-	اسم|حرف هجاء|-|مفرد	#	أَلِ : همزة الاستفهام+حرف الجر
