Root	Lemma	pLemma	Stem	pStem	POS	Enclitic	Proclitic
-	إِفْرِيقْيَا	-	أَفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	ي : ضمير المتكلم	#
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	#
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	أَ : همزة الاستفهام
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	أَوَ : همزة الاستفهام
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	ال : التعريف
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	فَ : حرف العطف أو الاستئناف
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	لَ : حرف الابتداء
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	لَل : لام التوكيد+ال:التعريف
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف العطف
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	وَال : حرف العطف+ال:التعريف
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	إِفْرِيقْيَا	-	إِفْرِيقِيَا	-	اسم|معربة|مذكر|مفرد	كُمَا : ضمير المخاطبين	#
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	#
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	أَ : همزة الاستفهام
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	أَوَ : همزة الاستفهام
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	ال : التعريف
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	بِ : حرف الجر
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	فَ : حرف العطف أو الاستئناف
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	كَ : حرف الجر
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	لَ : حرف الابتداء
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	لِ : حرف الجر
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	لِل : حرف الجر+ال:التعريف
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	لَل : لام التوكيد+ال:التعريف
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	لَلِ : لام التوكيد+حرف الجر
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف الجر
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف العطف
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	وَال : حرف العطف+ال:التعريف
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	وَبِ : حرف العطف+حرف الجر
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	#	وَلِ : حرف العطف+حرف الجر
-	إِفْرِيقْيَا	-	إِفْرِيقْيَا	-	اسم|معربة|مذكر|مفرد	كُمَا : ضمير المخاطبين	#
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	#
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	أَ : همزة الاستفهام
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	ال : التعريف
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	بِ : حرف الجر
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	فَ : حرف العطف أو الاستئناف
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	كَ : حرف الجر
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	لَ : حرف الابتداء
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف الجر
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف العطف
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	وَال : حرف العطف+ال:التعريف
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	وَبِ : حرف العطف+حرف الجر
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	كُمْ : ضمير المخاطبين	#
-	إِفْرِيقْيَا	-	افْرِيقيَا	-	اسم|معربة|مذكر|مفرد	كُمَا : ضمير المخاطبين	#
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	#
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	ال : التعريف
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	بِ : حرف الجر
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	فَ : حرف العطف أو الاستئناف
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	كَ : حرف الجر
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	لَ : حرف الابتداء
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	لِ : حرف الجر
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	لِل : حرف الجر+ال:التعريف
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	لَل : لام التوكيد+ال:التعريف
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	لَلِ : لام التوكيد+حرف الجر
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف الجر
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف العطف
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	وَبِ : حرف العطف+حرف الجر
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	وَبِال : حرف العطف+حرف الجر+ال:التعريف
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	إِنْجِلْتِرَا	-	إِنْجِلْتِرَا	-	اسم|معربة|مذكر|مفرد	#	وَلِ : حرف العطف+حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	#
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	أَ : همزة الاستفهام
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	أَوَ : همزة الاستفهام
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	ال : التعريف
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	بِ : حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	فَ : حرف العطف أو الاستئناف
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	فَلَ : حرف العطف+حرف الابتداء
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	فَلِ : حرف العطف+حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	كَ : حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	لَ : حرف الابتداء
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	لِ : حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	لِل : حرف الجر+ال:التعريف
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	لَل : لام التوكيد+ال:التعريف
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	لَلِ : لام التوكيد+حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف العطف
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	وَال : حرف العطف+ال:التعريف
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	وَبِ : حرف العطف+حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	وَكَ : حرف العطف+حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	#	وَلِ : حرف العطف+حرف الجر
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	كُمْ : ضمير المخاطبين	#
-	إِنْجِلْتِرَا	-	بِرِيطَانْيَا	-	اسم|معربة|مذكر|مفرد	هُمْ : ضمير الغائبين	#
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	#
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	أَوَ : همزة الاستفهام
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	ال : التعريف
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	بِ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	فَ : حرف العطف أو الاستئناف
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	فَلَ : حرف العطف+حرف الابتداء
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	فَلِ : حرف العطف+حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	كَ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	لَ : حرف الابتداء
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	لِ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	لِل : حرف الجر+ال:التعريف
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	لَل : لام التوكيد+ال:التعريف
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	لَلِ : لام التوكيد+حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف العطف
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	وَبِ : حرف العطف+حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	#	وَلِ : حرف العطف+حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	كَ : ضمير المخاطب	#
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	كَ : ضمير المخاطب	بِ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	كِ : ضمير المخاطب	#
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	كِ : ضمير المخاطب	بِ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	نَا : ضمير المتكلمين	#
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	نَا : ضمير المتكلمين	بِ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	نَا : ضمير المتكلمين	لَ : حرف الابتداء
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	نَا : ضمير المتكلمين	لِ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	نَا : ضمير المتكلمين	وَ : حرف الجر
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	نَا : ضمير المتكلمين	وَ : حرف العطف
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	هُ : ضمير الغائب	#
-	أُورُوبَّا	-	أُورُبَّا	-	اسم|معربة|مذكر|مفرد	ي : ضمير المتكلم	#
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	#
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	أَ : همزة الاستفهام
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	ال : التعريف
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	بِ : حرف الجر
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	فَ : حرف العطف أو الاستئناف
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	فَال : حرف العطف+ال:التعريف
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	فَلَ : حرف العطف+حرف الابتداء
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	فَلِ : حرف العطف+حرف الجر
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	كَ : حرف الجر
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	لَ : حرف الابتداء
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	لِ : حرف الجر
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف الجر
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	وَ : حرف العطف
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	وَال : حرف العطف+ال:التعريف
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	وَبِ : حرف العطف+حرف الجر
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	وَلَ : حرف العطف+حرف الابتداء
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	#	وَلِ : حرف العطف+حرف الجر
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	كَ : ضمير المخاطب	#
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	كِ : ضمير المخاطب	#
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	كُمْ : ضمير المخاطبين	#
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	هُ : ضمير الغائب	#
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	هُ : ضمير الغائب	وَ : حرف الجر
-	أُورُوبَّا	-	أُورُوبَّا	-	اسم|معربة|مذكر|مفرد	هُ : ضمير الغائب	وَ : حرف العطف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	#
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	ال : التعريف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	بِ : حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	بِال : حرف الجر+ال:التعريف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	فَ : حرف العطف أو الاستئناف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	فَال : حرف العطف+ال:التعريف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	كَ : حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	كَال : حرف الجر+ال:التعريف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	لَ : حرف الابتداء
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	لِل : حرف الجر+ال:التعريف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	لَل : لام التوكيد+ال:التعريف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	وَ : حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	وَ : حرف العطف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	وَال : حرف العطف+ال:التعريف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	وَبِ : حرف العطف+حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	وَبِال : حرف العطف+حرف الجر+ال:التعريف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	#	وَلَ : حرف العطف+حرف الابتداء
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	كَ : ضمير المخاطب	#
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	كِ : ضمير المخاطب	#
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	كُمْ : ضمير المخاطبين	#
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	نَا : ضمير المتكلمين	#
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	نَا : ضمير المتكلمين	لَ : حرف الابتداء
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	نَا : ضمير المتكلمين	وَ : حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	نَا : ضمير المتكلمين	وَ : حرف العطف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هُ : ضمير الغائب	#
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هُ : ضمير الغائب	لَ : حرف الابتداء
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هُ : ضمير الغائب	وَ : حرف العطف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هِ : ضمير الغائب	#
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هِ : ضمير الغائب	بِ : حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هِ : ضمير الغائب	لَ : حرف الابتداء
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هِ : ضمير الغائب	وَ : حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هِ : ضمير الغائب	وَ : حرف العطف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هَا : ضمير الغائبة	#
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هَا : ضمير الغائبة	بِ : حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هَا : ضمير الغائبة	لَ : حرف الابتداء
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هَا : ضمير الغائبة	وَ : حرف الجر
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هَا : ضمير الغائبة	وَ : حرف العطف
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هَا : ضمير الغائبة	وَلَ : حرف العطف+حرف الابتداء
-	اِسْتُودْيُو	-	اِسْتُودْيُوهَات	-	اسم|معربة|مذكر|جمع	هُمْ : ضمير الغائبين	#
