Root	Lemma	pLemma	Stem	pStem	POS	Enclitic	Proclitic
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كَ : ضمير المخاطب	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كِ : ضمير المخاطب	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كِ : ضمير المخاطب	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كِ : ضمير المخاطب	أَفَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كِ : ضمير المخاطب	أَوَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كِ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كِ : ضمير المخاطب	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُمْ : ضمير المخاطبين	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُمْ : ضمير المخاطبين	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُمْ : ضمير المخاطبين	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُمْ : ضمير المخاطبين	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُمَا : ضمير المخاطبين	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُمَا : ضمير المخاطبين	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُنَّ : ضمير المخاطبات	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُنَّ : ضمير المخاطبات	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُنَّ : ضمير المخاطبات	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	كُنَّ : ضمير المخاطبات	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	نَا : ضمير المتكلمين	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	نَا : ضمير المتكلمين	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	نَا : ضمير المتكلمين	أَفَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	نَا : ضمير المتكلمين	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	نَا : ضمير المتكلمين	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُ : ضمير الغائب	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُ : ضمير الغائب	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُ : ضمير الغائب	أَفَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُ : ضمير الغائب	أَوَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُ : ضمير الغائب	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُ : ضمير الغائب	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هَا : ضمير الغائبة	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هَا : ضمير الغائبة	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هَا : ضمير الغائبة	أَفَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هَا : ضمير الغائبة	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هَا : ضمير الغائبة	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمْ : ضمير الغائبين	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمْ : ضمير الغائبين	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمْ : ضمير الغائبين	أَفَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمْ : ضمير الغائبين	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمْ : ضمير الغائبين	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمَا : ضمير الغائبين	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمَا : ضمير الغائبين	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمَا : ضمير الغائبين	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُمَا : ضمير الغائبين	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُنَّ : ضمير الغائبات	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُنَّ : ضمير الغائبات	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُنَّ : ضمير الغائبات	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	هُنَّ : ضمير الغائبات	وَ : حرف العطف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	ي : ضمير المتكلم	#
-	عَمَّ	-	عَمّ	-	اسم|استفهام	ي : ضمير المتكلم	أَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	ي : ضمير المتكلم	أَفَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	ي : ضمير المتكلم	أَوَ : همزة الاستفهام
-	عَمَّ	-	عَمّ	-	اسم|استفهام	ي : ضمير المتكلم	فَ : حرف العطف أو الاستئناف
-	عَمَّ	-	عَمّ	-	اسم|استفهام	ي : ضمير المتكلم	وَ : حرف العطف
-	كَمْ	-	كَم	-	اسم|استفهام	#	#
-	كَمْ	-	كَم	-	اسم|استفهام	#	أَ : همزة الاستفهام
-	كَمْ	-	كَم	-	اسم|استفهام	#	أَبِ : همزة الاستفهام+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	أَفَ : همزة الاستفهام
-	كَمْ	-	كَم	-	اسم|استفهام	#	أَكَ : همزة الاستفهام+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	أَلِ : همزة الاستفهام+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	أَوَ : همزة الاستفهام
-	كَمْ	-	كَم	-	اسم|استفهام	#	بِ : حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	فَ : حرف العطف أو الاستئناف
-	كَمْ	-	كَم	-	اسم|استفهام	#	فَبِ : حرف العطف+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	فَكَ : حرف العطف+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	فَلِ : حرف العطف+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	فَوَ : حرف العطف+حرف:الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	كَ : حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	لِ : حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	لَبِ : لام التوكيد+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	لَكَ : لام التوكيد+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	لَلِ : لام التوكيد+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	وَ : حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	وَ : حرف العطف
-	كَمْ	-	كَم	-	اسم|استفهام	#	وَبِ : حرف العطف+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	وَكَ : حرف العطف+حرف الجر
-	كَمْ	-	كَم	-	اسم|استفهام	#	وَلِ : حرف العطف+حرف الجر
-	مَا	-	لِم	-	اسم|استفهام	#	#
-	مَا	-	لِم	-	اسم|استفهام	#	أَ : همزة الاستفهام
-	مَا	-	لِم	-	اسم|استفهام	#	أَفَ : همزة الاستفهام
-	مَا	-	لِم	-	اسم|استفهام	#	أَوَ : همزة الاستفهام
-	مَا	-	لِم	-	اسم|استفهام	#	فَ : حرف العطف أو الاستئناف
-	مَا	-	لِم	-	اسم|استفهام	#	وَ : حرف العطف
-	مَا	-	مَا	-	اسم|استفهام	#	#
-	مَا	-	مَا	-	اسم|استفهام	#	أَ : همزة الاستفهام
-	مَا	-	مَا	-	اسم|استفهام	#	أَفَ : همزة الاستفهام
-	مَا	-	مَا	-	اسم|استفهام	#	أَوَ : همزة الاستفهام
-	مَا	-	مَا	-	اسم|استفهام	#	فَ : حرف العطف أو الاستئناف
-	مَا	-	مَا	-	اسم|استفهام	#	وَ : حرف العطف
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	#
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	أَ : همزة الاستفهام
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	أَبِ : همزة الاستفهام+حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	أَلِ : همزة الاستفهام+حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	أَوَ : همزة الاستفهام
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	بِ : حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	فَ : حرف العطف أو الاستئناف
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	فَبِ : حرف العطف+حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	فَلِ : حرف العطف+حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	كَ : حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	لِ : حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	لَكَ : لام التوكيد+حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	لَلِ : لام التوكيد+حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	وَ : حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	وَ : حرف العطف
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	وَبِ : حرف العطف+حرف الجر
-	مَاذَا	-	مَاذَا	-	اسم|استفهام	#	وَلِ : حرف العطف+حرف الجر
-	مَتَى	-	مَتَى	-	اسم|استفهام	#	#
-	مَتَى	-	مَتَى	-	اسم|استفهام	#	أَ : همزة الاستفهام
-	مَتَى	-	مَتَى	-	اسم|استفهام	#	أَفَ : همزة الاستفهام
-	مَتَى	-	مَتَى	-	اسم|استفهام	#	أَوَ : همزة الاستفهام
-	مَتَى	-	مَتَى	-	اسم|استفهام	#	فَ : حرف العطف أو الاستئناف
-	مَتَى	-	مَتَى	-	اسم|استفهام	#	وَ : حرف العطف
-	مَنْ	-	مَن	-	اسم|استفهام	#	#
-	مَنْ	-	مَن	-	اسم|استفهام	#	أَ : همزة الاستفهام
-	مَنْ	-	مَن	-	اسم|استفهام	#	أَفَ : همزة الاستفهام
-	مَنْ	-	مَن	-	اسم|استفهام	#	أَوَ : همزة الاستفهام
-	مَنْ	-	مَن	-	اسم|استفهام	#	فَ : حرف العطف أو الاستئناف
-	مَنْ	-	مَن	-	اسم|استفهام	#	وَ : حرف العطف
-	مَنْ	-	مَن	-	اسم|استفهام:موصول	#	#
-	مَنْ	-	مَن	-	اسم|استفهام:موصول	#	أَ : همزة الاستفهام
-	مَنْ	-	مَن	-	اسم|استفهام:موصول	#	أَفَ : همزة الاستفهام
-	مَنْ	-	مَن	-	اسم|استفهام:موصول	#	أَوَ : همزة الاستفهام
-	مَنْ	-	مَن	-	اسم|استفهام:موصول	#	فَ : حرف العطف أو الاستئناف
-	مَنْ	-	مَن	-	اسم|استفهام:موصول	#	وَ : حرف العطف
