Root	Lemma	pLemma	Stem	pStem	POS	Enclitic	Proclitic
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	كِ : ضمير المخاطب	لَ : حرف الابتداء
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	كِ : ضمير المخاطب	وَ : حرف العطف
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	كِ : ضمير المخاطب	وَلَ : حرف العطف+حرف الابتداء
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	نَا : ضمير المتكلمين	فَ : حرف العطف أو الاستئناف
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	نَا : ضمير المتكلمين	لَ : حرف الابتداء
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	نَا : ضمير المتكلمين	وَ : حرف العطف
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	هُ : ضمير الغائب	لَ : حرف الابتداء
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	هُ : ضمير الغائب	وَ : حرف العطف
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	هَا : ضمير الغائبة	لَ : حرف الابتداء
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	هُمْ : ضمير الغائبين	لَ : حرف الابتداء
-	أَسْبُوع	-	أَسْبُوع	-	اسم|ظرف	هُمْ : ضمير الغائبين	وَ : حرف العطف
-	أَسْبُوع	-	أَسْبُوعًا	-	اسم|ظرف	#	#
-	أَسْبُوع	-	أَسْبُوعًا	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	أَسْبُوع	-	أَسْبُوعًا	-	اسم|ظرف	#	وَ : حرف العطف
-	أَنَّى	-	أَنَّى	-	اسم|ظرف	#	#
-	أَنَّى	-	أَنَّى	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	أَنَّى	-	أَنَّى	-	اسم|ظرف	#	أَفَ : همزة الاستفهام
-	أَنَّى	-	أَنَّى	-	اسم|ظرف	#	أَوَ : همزة الاستفهام
-	أَنَّى	-	أَنَّى	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	أَنَّى	-	أَنَّى	-	اسم|ظرف	#	وَ : حرف العطف
-	أَيْنَ	-	أَيْن	-	اسم|ظرف	#	#
-	أَيْنَ	-	أَيْن	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	أَيْنَ	-	أَيْن	-	اسم|ظرف	#	أَفَ : همزة الاستفهام
-	أَيْنَ	-	أَيْن	-	اسم|ظرف	#	أَوَ : همزة الاستفهام
-	أَيْنَ	-	أَيْن	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	أَيْنَ	-	أَيْن	-	اسم|ظرف	#	وَ : حرف العطف
-	أَيَّان	-	أَيَّان	-	اسم|ظرف	#	#
-	أَيَّان	-	أَيَّان	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	أَيَّان	-	أَيَّان	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	أَيَّان	-	أَيَّان	-	اسم|ظرف	#	وَ : حرف العطف
-	بُرْهَة	-	بُرْهَة	-	اسم|ظرف	#	#
-	بُرْهَة	-	بُرْهَة	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	بُرْهَة	-	بُرْهَة	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	بُرْهَة	-	بُرْهَة	-	اسم|ظرف	#	فَلَ : حرف العطف+حرف الابتداء
-	بُرْهَة	-	بُرْهَة	-	اسم|ظرف	#	لَ : حرف الابتداء
-	بُرْهَة	-	بُرْهَة	-	اسم|ظرف	#	وَ : حرف العطف
-	بُرْهَة	-	بُرْهَة	-	اسم|ظرف	#	وَلَ : حرف العطف+حرف الابتداء
-	بُكْرَة	-	بُكْرَة	-	اسم|ظرف	#	#
-	بُكْرَة	-	بُكْرَة	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	بُكْرَة	-	بُكْرَة	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	بُكْرَة	-	بُكْرَة	-	اسم|ظرف	#	لَ : حرف الابتداء
-	بُكْرَة	-	بُكْرَة	-	اسم|ظرف	#	وَ : حرف العطف
-	بُكْرَة	-	بُكْرَة	-	اسم|ظرف	#	وَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	أَفَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	أَوَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	فَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	#	وَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كَ : ضمير المخاطب	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كَ : ضمير المخاطب	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كَ : ضمير المخاطب	أَوَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كَ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كَ : ضمير المخاطب	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كَ : ضمير المخاطب	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كَ : ضمير المخاطب	وَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كِ : ضمير المخاطب	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كِ : ضمير المخاطب	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كِ : ضمير المخاطب	أَوَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كِ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كِ : ضمير المخاطب	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كِ : ضمير المخاطب	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كِ : ضمير المخاطب	وَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُمْ : ضمير المخاطبين	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُمْ : ضمير المخاطبين	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُمْ : ضمير المخاطبين	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُمْ : ضمير المخاطبين	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُمْ : ضمير المخاطبين	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُمَا : ضمير المخاطبين	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُمَا : ضمير المخاطبين	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُمَا : ضمير المخاطبين	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُنَّ : ضمير المخاطبات	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُنَّ : ضمير المخاطبات	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُنَّ : ضمير المخاطبات	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	كُنَّ : ضمير المخاطبات	وَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	نَا : ضمير المتكلمين	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	نَا : ضمير المتكلمين	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	نَا : ضمير المتكلمين	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	نَا : ضمير المتكلمين	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	نَا : ضمير المتكلمين	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُ : ضمير الغائب	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُ : ضمير الغائب	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُ : ضمير الغائب	أَوَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُ : ضمير الغائب	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُ : ضمير الغائب	فَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُ : ضمير الغائب	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُ : ضمير الغائب	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُ : ضمير الغائب	وَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هَا : ضمير الغائبة	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هَا : ضمير الغائبة	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هَا : ضمير الغائبة	أَوَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هَا : ضمير الغائبة	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هَا : ضمير الغائبة	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هَا : ضمير الغائبة	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هَا : ضمير الغائبة	وَلَ : حرف العطف+حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمْ : ضمير الغائبين	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمْ : ضمير الغائبين	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمْ : ضمير الغائبين	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمْ : ضمير الغائبين	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمْ : ضمير الغائبين	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمَا : ضمير الغائبين	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمَا : ضمير الغائبين	أَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمَا : ضمير الغائبين	أَوَ : همزة الاستفهام
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمَا : ضمير الغائبين	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمَا : ضمير الغائبين	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُمَا : ضمير الغائبين	وَ : حرف العطف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُنَّ : ضمير الغائبات	#
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُنَّ : ضمير الغائبات	فَ : حرف العطف أو الاستئناف
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُنَّ : ضمير الغائبات	لَ : حرف الابتداء
-	بَيْنَ	-	بَيْن	-	اسم|ظرف	هُنَّ : ضمير الغائبات	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	أَفَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	أَوَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	فَلَ : حرف العطف+حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	لَ : حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	#	وَلَ : حرف العطف+حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كَ : ضمير المخاطب	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كَ : ضمير المخاطب	أَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كَ : ضمير المخاطب	أَوَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كَ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كَ : ضمير المخاطب	لَ : حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كَ : ضمير المخاطب	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كَ : ضمير المخاطب	وَلَ : حرف العطف+حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كِ : ضمير المخاطب	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كِ : ضمير المخاطب	أَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كِ : ضمير المخاطب	أَوَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كِ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كِ : ضمير المخاطب	لَ : حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كِ : ضمير المخاطب	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كِ : ضمير المخاطب	وَلَ : حرف العطف+حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمْ : ضمير المخاطبين	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمْ : ضمير المخاطبين	أَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمْ : ضمير المخاطبين	أَوَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمْ : ضمير المخاطبين	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمْ : ضمير المخاطبين	فَلَ : حرف العطف+حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمْ : ضمير المخاطبين	لَ : حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمْ : ضمير المخاطبين	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمْ : ضمير المخاطبين	وَلَ : حرف العطف+حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمَا : ضمير المخاطبين	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُمَا : ضمير المخاطبين	لَ : حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	كُنَّ : ضمير المخاطبات	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	نَا : ضمير المتكلمين	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	نَا : ضمير المتكلمين	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	نَا : ضمير المتكلمين	لَ : حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	نَا : ضمير المتكلمين	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	أَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	أَفَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	أَوَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	فَلَ : حرف العطف+حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	لَ : حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُ : ضمير الغائب	وَلَ : حرف العطف+حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هَا : ضمير الغائبة	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هَا : ضمير الغائبة	أَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هَا : ضمير الغائبة	أَفَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هَا : ضمير الغائبة	أَوَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هَا : ضمير الغائبة	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هَا : ضمير الغائبة	لَ : حرف الابتداء
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هَا : ضمير الغائبة	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُمْ : ضمير الغائبين	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُمْ : ضمير الغائبين	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُمْ : ضمير الغائبين	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُمَا : ضمير الغائبين	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُمَا : ضمير الغائبين	أَ : همزة الاستفهام
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُمَا : ضمير الغائبين	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُمَا : ضمير الغائبين	وَ : حرف العطف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُنَّ : ضمير الغائبات	#
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُنَّ : ضمير الغائبات	فَ : حرف العطف أو الاستئناف
-	تَحْتَ	-	تَحْت	-	اسم|ظرف	هُنَّ : ضمير الغائبات	وَ : حرف العطف
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	#
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	أَفَ : همزة الاستفهام
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	أَوَ : همزة الاستفهام
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	فَلَ : حرف العطف+حرف الابتداء
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	لَ : حرف الابتداء
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	وَ : حرف العطف
-	ثَمَّ	-	ثَمّ	-	اسم|ظرف	#	وَلَ : حرف العطف+حرف الابتداء
-	جَنُوب	-	جَنُوبًا	-	اسم|ظرف	#	#
-	جَنُوب	-	جَنُوبًا	-	اسم|ظرف	#	أَوَ : همزة الاستفهام
-	جَنُوب	-	جَنُوبًا	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	جَنُوب	-	جَنُوبًا	-	اسم|ظرف	#	وَ : حرف العطف
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	#
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	أَبِ : همزة الاستفهام+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	أَفَ : همزة الاستفهام
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	أَكَ : همزة الاستفهام+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	أَلِ : همزة الاستفهام+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	أَوَ : همزة الاستفهام
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	بِ : حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	فَبِ : حرف العطف+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	فَكَ : حرف العطف+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	فَلِ : حرف العطف+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	فَوَ : حرف العطف+حرف:الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	كَ : حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	لِ : حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	لَبِ : لام التوكيد+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	لَكَ : لام التوكيد+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	لَلِ : لام التوكيد+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	وَ : حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	وَ : حرف العطف
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	وَبِ : حرف العطف+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	وَكَ : حرف العطف+حرف الجر
-	حَيْثُ	-	حَيْث	-	اسم|ظرف	#	وَلِ : حرف العطف+حرف الجر
-	حِينَئِذ	-	حِينَئِذ	-	اسم|ظرف	#	#
-	حِينَئِذ	-	حِينَئِذ	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	حِينَئِذ	-	حِينَئِذ	-	اسم|ظرف	#	وَ : حرف العطف
-	خَرِيف	-	خَرِيف	-	اسم|ظرف	#	#
-	خَرِيف	-	خَرِيف	-	اسم|ظرف	#	أَ : همزة الاستفهام
-	خَرِيف	-	خَرِيف	-	اسم|ظرف	#	فَ : حرف العطف أو الاستئناف
-	خَرِيف	-	خَرِيف	-	اسم|ظرف	#	لَ : حرف الابتداء
-	خَرِيف	-	خَرِيف	-	اسم|ظرف	#	وَ : حرف العطف
-	خَرِيف	-	خَرِيف	-	اسم|ظرف	#	وَلَ : حرف العطف+حرف الابتداء
