Root	Lemma	pLemma	Stem	pStem	POS	Enclitic	Proclitic
-	هَيْهَاتَ	-	هَيْهَات	-	اسم|فعل|ماض	#	أَوَ : همزة الاستفهام
-	هَيْهَاتَ	-	هَيْهَات	-	اسم|فعل|ماض	#	فَ : حرف العطف أو الاستئناف
-	هَيْهَاتَ	-	هَيْهَات	-	اسم|فعل|ماض	#	وَ : حرف العطف
-	هَيَّا	-	هَيَّا	-	اسم|فعل|أمر	#	#
-	هَيَّا	-	هَيَّا	-	اسم|فعل|أمر	#	فَ : حرف العطف أو الاستئناف
-	هَيَّا	-	هَيَّا	-	اسم|فعل|أمر	#	وَ : حرف العطف
-	وَا	-	وَا	-	اسم|فعل|مضارع	#	#
-	وَا	-	وَا	-	اسم|فعل|مضارع	#	فَ : حرف العطف أو الاستئناف
-	وَا	-	وَا	-	اسم|فعل|مضارع	#	وَ : حرف العطف
-	وَاهًا	-	وَاهًا	-	اسم|فعل|مضارع	#	#
-	وَاهًا	-	وَاهًا	-	اسم|فعل|مضارع	#	فَ : حرف العطف أو الاستئناف
-	وَاهًا	-	وَاهًا	-	اسم|فعل|مضارع	#	وَ : حرف العطف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	#	#
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	#	فَ : حرف العطف أو الاستئناف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	#	وَ : حرف العطف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كَ : ضمير المخاطب	#
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كَ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كَ : ضمير المخاطب	وَ : حرف العطف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كِ : ضمير المخاطب	#
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كِ : ضمير المخاطب	فَ : حرف العطف أو الاستئناف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كِ : ضمير المخاطب	وَ : حرف العطف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كُمْ : ضمير المخاطبين	#
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كُمْ : ضمير المخاطبين	فَ : حرف العطف أو الاستئناف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كُمْ : ضمير المخاطبين	وَ : حرف العطف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كُمَا : ضمير المخاطبين	#
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كُنَّ : ضمير المخاطبات	#
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كُنَّ : ضمير المخاطبات	فَ : حرف العطف أو الاستئناف
-	وَيْ	-	وَي	-	اسم|فعل|مضارع	كُنَّ : ضمير المخاطبات	وَ : حرف العطف
آه	آهٍ	-	آه	-	اسم|فعل|مضارع	#	#
آه	آهٍ	-	آه	-	اسم|فعل|مضارع	#	فَ : حرف العطف أو الاستئناف
آه	آهٍ	-	آه	-	اسم|فعل|مضارع	#	وَ : حرف العطف
سرع	سُرْعَانَ	-	سَرْعَان	-	اسم|فعل|ماض	#	#
سرع	سُرْعَانَ	-	سَرْعَان	-	اسم|فعل|ماض	#	أَ : همزة الاستفهام
سرع	سُرْعَانَ	-	سَرْعَان	-	اسم|فعل|ماض	#	فَ : حرف العطف أو الاستئناف
سرع	سُرْعَانَ	-	سَرْعَان	-	اسم|فعل|ماض	#	وَ : حرف العطف
سرع	سُرْعَانَ	-	سُرْعَان	-	اسم|فعل|ماض	#	#
سرع	سُرْعَانَ	-	سُرْعَان	-	اسم|فعل|ماض	#	أَ : همزة الاستفهام
سرع	سُرْعَانَ	-	سُرْعَان	-	اسم|فعل|ماض	#	فَ : حرف العطف أو الاستئناف
سرع	سُرْعَانَ	-	سُرْعَان	-	اسم|فعل|ماض	#	وَ : حرف العطف
صهو	صَهْ	-	صَه	-	اسم|فعل|أمر	#	#
صهو	صَهْ	-	صَه	-	اسم|فعل|أمر	#	فَ : حرف العطف أو الاستئناف
صهو	صَهْ	-	صَه	-	اسم|فعل|أمر	#	وَ : حرف العطف
مهو	مَهْ	-	مَه	-	اسم|فعل|أمر	#	#
مهو	مَهْ	-	مَه	-	اسم|فعل|أمر	#	فَ : حرف العطف أو الاستئناف
مهو	مَهْ	-	مَه	-	اسم|فعل|أمر	#	وَ : حرف العطف
